passage	continent	province	siteType	id	text	lonStr	latStr	lon	lonDeg	lonFract	lat	latDeg	latFract	adjustedLon	adjustedLat
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_521	Μετέρκωσα (Meterkōsa)	ιʹγ"	μʹβ  ιβ"	10.333	10	0.333	40.583	40	0.583	-5.88	39.3
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_522	Βαρνακίς (Barnakis)	ιαʹ	μʹβ"	11.0	11	0.0	40.5	40	0.5	-5.4	39.24
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_523	Ἀλτέρνια (Alternia)	ιʹβ"	μʹγ ιβ"	10.5	10	0.5	40.417	40	0.417	-5.760000000000001	39.18
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_524	Πατερνιάνα (Paterniana)	θʹβ  γ"	μʹδ"	9.833	9	0.833	40.25	40	0.25	-6.24	39.06
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_525	Ῥίγουσα (Rhigousa)	ιʹβ"	μʹδ"	10.5	10	0.5	40.25	40	0.25	-5.760000000000001	39.06
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_526	Λαμίνιον (Laminion)	ιʹβ  γ"	λθʹβ  γ ιβ"	10.833	10	0.833	39.917	39	0.917	-5.5200000000000005	38.82
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_527	Βέλσινον (Belsinon)	ιγʹβ ϛ"	μαʹβ  γ ιβ"	13.667	13	0.667	41.917	41	0.917	-3.4800000000000004	40.26
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_528	Τουριασσώ (Touriassō)	ιγʹβ"	μαʹβ  γ"	13.5	13	0.5	41.833	41	0.833	-3.5999999999999996	40.2
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_529	Νερτόβριγα (Nertobriga)	ιδʹ	μαʹβ  δ"	14.0	14	0.0	41.75	41	0.75	-3.24	40.14
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_530	Βίλβιλις (Bilbilis)	ιγʹβ  δ"	μαʹβ"	13.75	13	0.75	41.5	41	0.5	-3.42	39.96
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_531	Ἀρκόβριγα (Arkobriga)	ιγʹιβ"	μαʹγ ιβ"	13.083	13	0.083	41.417	41	0.417	-3.9000000000000004	39.9
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_532	Καίσαδα (Kaisada)	ιβʹϛ"	μαʹ	12.167	12	0.167	41.0	41	0.0	-4.5600000000000005	39.6
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_533	Μεδίολον (Mediolon)	ιγʹ	μαʹ	13.0	13	0.0	41.0	41	0.0	-3.960000000000001	39.6
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_534	Ἄττακον (Attakon)	ιγʹβ"	μαʹιβ"	13.5	13	0.5	41.083	41	0.083	-3.5999999999999996	39.66
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_535	Ἐργαούικα (Ergaouika)	ιβʹγ"	μʹβ  δ"	12.333	12	0.333	40.75	40	0.75	-4.4399999999999995	39.42
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_536	Σηγόβριγα (Sēgobriga)	ιγʹβ"	μʹβ ϛ"	13.5	13	0.5	40.667	40	0.667	-3.5999999999999996	39.36
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_537	Κονδαβόρα (Kondabora)	ιγʹβ  γ"	μʹβ"	13.833	13	0.833	40.5	40	0.5	-3.3599999999999994	39.24
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_538	Βούρσαδα (Boursada)	ιβʹβ  δ"	μʹβ  ιβ"	12.75	12	0.75	40.583	40	0.583	-4.140000000000001	39.3
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_539	Λάξτα (Laxta)	ιγʹγ"	μʹβ"	13.333	13	0.333	40.5	40	0.5	-3.7200000000000006	39.24
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_540	Οὐαλερία (Oualeria)	ιβʹβ"	μʹγ ιβ"	12.5	12	0.5	40.417	40	0.417	-4.32	39.18
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_541	Ἰστόνιον (Istonion)	ιαʹβ"	μʹδ"	11.5	11	0.5	40.25	40	0.25	-5.040000000000001	39.06
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_542	Ἄλαβα (Alaba)	ιβʹ	μʹγ"	12.0	12	0.0	40.333	40	0.333	-4.68	39.12
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_543	Λιβάνα (Libana)	ιβʹγ"	μʹϛ"	12.333	12	0.333	40.167	40	0.167	-4.4399999999999995	39.0
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.57/	Europe	tarraconensis	interior-poleis	pt_ll_544	Οὔρκεσα (Ourkesa)	ιαʹβ ϛ"	λθʹβ  δ"	11.667	11	0.667	39.75	39	0.75	-4.92	38.7
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.58/	Europe	tarraconensis	interior-poleis	pt_ll_545	Σαλαρία (Salaria)	θʹγ"	μʹ	9.333	9	0.333	40.0	40	0.0	-6.6000000000000005	38.88
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.58/	Europe	tarraconensis	interior-poleis	pt_ll_546	Σισαπώνη (Sisapōnē)	ιʹ	λθʹβ  γ ιβ"	10.0	10	0.0	39.917	39	0.917	-6.12	38.82
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.58/	Europe	tarraconensis	interior-poleis	pt_ll_547	Ὤρητον Γερμανῶν (Ōrēton Germanōn)	θʹϛ"	λθʹβ ϛ"	9.167	9	0.167	39.667	39	0.667	-6.720000000000001	38.64
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.58/	Europe	tarraconensis	interior-poleis	pt_ll_548	Αἰμιλιάνα (Aimiliana)	ιʹ	λθʹβ ϛ"	10.0	10	0.0	39.667	39	0.667	-6.12	38.64
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.58/	Europe	tarraconensis	interior-poleis	pt_ll_549	Μιρόβριγα (Mirobriga)	θʹβ"	λθʹβ"	9.5	9	0.5	39.5	39	0.5	-6.48	38.52
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.58/	Europe	tarraconensis	interior-poleis	pt_ll_5653	Σάλικα (Salika)	ιʹβ ϛ"	λθʹγ ιβ"	10.667	10	0.667	39.417	39	0.417	-5.640000000000001	38.46
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.58/	Europe	tarraconensis	interior-poleis	pt_ll_550	Λιβισῶκα (Libisōka)	ιαʹγ ιβ"	λθʹβ"	11.417	11	0.417	39.5	39	0.5	-5.1	38.52
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.58/	Europe	tarraconensis	interior-poleis	pt_ll_551	Καστουλών (Kastoulōn)	θʹβ"	λθʹ	9.5	9	0.5	39.0	39	0.0	-6.48	38.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.58/	Europe	tarraconensis	interior-poleis	pt_ll_552	Λουππαρία (Loupparia)	θʹβ  δ"	λθʹ	9.75	9	0.75	39.0	39	0.0	-6.300000000000001	38.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.58/	Europe	tarraconensis	interior-poleis	pt_ll_553	Μέντησα (Mentēsa)	ιγʹιβ"	λθʹ	13.083	13	0.083	39.0	39	0.0	-3.9000000000000004	38.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.58/	Europe	tarraconensis	interior-poleis	pt_ll_554	Κερουαρία (Kerouaria)	ιαʹ	λθʹιβ"	11.0	11	0.0	39.083	39	0.083	-5.4	38.22
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.58/	Europe	tarraconensis	interior-poleis	pt_ll_555	Βιατία (Biatia)	ιʹ	ληʹβ  δ"	10.0	10	0.0	38.75	38	0.75	-6.12	37.98
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.58/	Europe	tarraconensis	interior-poleis	pt_ll_556	Λακκουρίς (Lakkouris)	ιʹβ  γ"	ληʹβ"	10.833	10	0.833	38.5	38	0.5	-5.5200000000000005	37.8
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.58/	Europe	tarraconensis	interior-poleis	pt_ll_557	Τουία (Touia)	ιʹγ"	ληʹβ"	10.333	10	0.333	38.5	38	0.5	-5.88	37.8
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.59/	Europe	tarraconensis	interior-poleis	pt_ll_558	Λώβητον (Lōbēton)	ιγʹ	μʹγ"	13.0	13	0.0	40.333	40	0.333	-3.960000000000001	39.12
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.60/	Europe	tarraconensis	interior-poleis	pt_ll_559	Πουκιαλία (Poukialia)	ιγʹγ"	λθʹβ  γ"	13.333	13	0.333	39.833	39	0.833	-3.7200000000000006	38.76
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.60/	Europe	tarraconensis	interior-poleis	pt_ll_560	Σαλαρία (Salaria)	ιγʹ	λθʹβ ϛ"	13.0	13	0.0	39.667	39	0.667	-3.960000000000001	38.64
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.60/	Europe	tarraconensis	interior-poleis	pt_ll_561	Τούρβουλα (Tourboula)	ιγʹβ"	λθʹβ  δ"	13.5	13	0.5	39.75	39	0.75	-3.5999999999999996	38.7
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.60/	Europe	tarraconensis	interior-poleis	pt_ll_562	Σάλτιγα (Saltiga)	ιβʹ	λθʹβ"	12.0	12	0.0	39.5	39	0.5	-4.68	38.52
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.60/	Europe	tarraconensis	interior-poleis	pt_ll_563	Βιγέρρα (Bigerra)	ιβʹβ"	λθʹβ  ιβ"	12.5	12	0.5	39.583	39	0.583	-4.32	38.58
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.60/	Europe	tarraconensis	interior-poleis	pt_ll_564	Ἄβουλα (Aboula)	ιαʹβ ϛ"	λθʹδ"	11.667	11	0.667	39.25	39	0.25	-4.92	38.34
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.60/	Europe	tarraconensis	interior-poleis	pt_ll_565	Ἀσσώ (Assō)	ιβʹ	λθʹϛ"	12.0	12	0.0	39.167	39	0.167	-4.68	38.28
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.60/	Europe	tarraconensis	interior-poleis	pt_ll_566	Βέργουλα (Bergoula)	ιαʹγ"	ληʹβ  γ ιβ"	11.333	11	0.333	38.917	38	0.917	-5.16	38.1
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.60/	Europe	tarraconensis	interior-poleis	pt_ll_567	Κάρκα (Karka)	ιαʹ	ληʹβ  ιβ"	11.0	11	0.0	38.583	38	0.583	-5.4	37.86
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.60/	Europe	tarraconensis	interior-poleis	pt_ll_568	Ἴλουνον (Ilounon)	ιαʹβ"	ληʹβ ϛ"	11.5	11	0.5	38.667	38	0.667	-5.040000000000001	37.92
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.60/	Europe	tarraconensis	interior-poleis	pt_ll_569	Ἀρκιλακίς (Arkilakis)	ιαʹγ"	ληʹγ"	11.333	11	0.333	38.333	38	0.333	-5.16	37.68
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.60/	Europe	tarraconensis	interior-poleis	pt_ll_570	Σέγισα (Segisa)	ιαʹβ"	ληʹβ"	11.5	11	0.5	38.5	38	0.5	-5.040000000000001	37.8
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.60/	Europe	tarraconensis	interior-poleis	pt_ll_571	Ὀρκελίς (Orkelis)	ιαʹβ"	ληʹιβ"	11.5	11	0.5	38.083	38	0.083	-5.040000000000001	37.5
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.60/	Europe	tarraconensis	interior-poleis	pt_ll_572	Οὐεργιλία (Ouergilia)	ιαʹβ"	λζʹβ  ιβ"	11.5	11	0.5	37.583	37	0.583	-5.040000000000001	37.14
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.60/	Europe	tarraconensis	interior-poleis	pt_ll_573	Ἄκκι (Akki)	ιαʹβ  δ"	λζʹβ  ιβ"	11.75	11	0.75	37.583	37	0.583	-4.859999999999999	37.14
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.61/	Europe	tarraconensis	interior-poleis	pt_ll_574	Μενλαρία (Menlaria)	ιγʹβ"	λθʹδ"	13.5	13	0.5	39.25	39	0.25	-3.5999999999999996	38.34
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.61/	Europe	tarraconensis	interior-poleis	pt_ll_575	Οὐαλεντία (Oualentia)	ιδʹ	λθʹιβ"	14.0	14	0.0	39.083	39	0.083	-3.24	38.22
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.61/	Europe	tarraconensis	interior-poleis	pt_ll_576	Σαιταβίς (Saitabis)	ιγʹϛ"	λθʹ	13.167	13	0.167	39.0	39	0.0	-3.84	38.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.61/	Europe	tarraconensis	interior-poleis	pt_ll_577	Σαιταβίκουλα (Saitabikoula)	ιγʹβ ϛ"	ληʹβ  γ ιβ"	13.667	13	0.667	38.917	38	0.917	-3.4800000000000004	38.1
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.61/	Europe	tarraconensis	interior-poleis	pt_ll_578	Ἰλικίς (Ilikis)	ιβʹγ"	ληʹβ"	12.333	12	0.333	38.5	38	0.5	-4.4399999999999995	37.8
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.61/	Europe	tarraconensis	interior-poleis	pt_ll_579	Ἰασπίς (Iaspis)	ιβʹγ"	ληʹβ  γ ιβ"	12.333	12	0.333	38.917	38	0.917	-4.4399999999999995	38.1
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.62/	Europe	tarraconensis	interior-poleis	pt_ll_580	Καισαραυγούστα (Kaisaraugousta)	ιδʹβ"	μαʹβ"	14.5	14	0.5	41.5	41	0.5	-2.880000000000001	39.96
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.62/	Europe	tarraconensis	interior-poleis	pt_ll_581	Βέρναβα (Bernaba)	ιδʹϛ"	μαʹδ"	14.167	14	0.167	41.25	41	0.25	-3.120000000000001	39.78
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.62/	Europe	tarraconensis	interior-poleis	pt_ll_582	Ἐβόρα (Ebora)	ιδʹβ ϛ"	μαʹ	14.667	14	0.667	41.0	41	0.0	-2.76	39.6
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.62/	Europe	tarraconensis	interior-poleis	pt_ll_583	Βέλεια (Beleia)	ιδʹϛ"	μʹβ  δ"	14.167	14	0.167	40.75	40	0.75	-3.120000000000001	39.42
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.62/	Europe	tarraconensis	interior-poleis	pt_ll_584	Ἄρσι (Arsi)	ιδʹβ ϛ"	μʹβ ϛ"	14.667	14	0.667	40.667	40	0.667	-2.76	39.36
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.62/	Europe	tarraconensis	interior-poleis	pt_ll_585	Δαμανία (Damania)	ιδʹβ"	μʹβ"	14.5	14	0.5	40.5	40	0.5	-2.880000000000001	39.24
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.62/	Europe	tarraconensis	interior-poleis	pt_ll_586	Λεονίκα (Leonika)	ιδʹβ ϛ"	μʹδ"	14.667	14	0.667	40.25	40	0.25	-2.76	39.06
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.62/	Europe	tarraconensis	interior-poleis	pt_ll_587	Ὀσικέρδα (Osikerda)	ιδʹδ"	μʹϛ"	14.25	14	0.25	40.167	40	0.167	-3.0600000000000005	39.0
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.62/	Europe	tarraconensis	interior-poleis	pt_ll_588	Ἠτόβησα (Ētobēsa)	ιδʹγ"	λθʹβ  δ"	14.333	14	0.333	39.75	39	0.75	-3.0	38.7
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.62/	Europe	tarraconensis	interior-poleis	pt_ll_589	Λάσσιρα (Lassira)	ιδʹβ  γ"	λθʹβ ϛ"	14.833	14	0.833	39.667	39	0.667	-2.6400000000000006	38.64
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.62/	Europe	tarraconensis	interior-poleis	pt_ll_5654	Ἤδητα ἡ καὶ Λείρια (Ēdēta hē kai Leiria)	ιδʹγ ιβ"	λθʹγ ιβ"	14.417	14	0.417	39.417	39	0.417	-2.9399999999999995	38.46
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.62/	Europe	tarraconensis	interior-poleis	pt_ll_590	Σάγουντον (Sagounton)	ιδʹβ  ιβ"	λθʹγ"	14.583	14	0.583	39.333	39	0.333	-2.8200000000000003	38.4
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.63/	Europe	tarraconensis	interior-poleis	pt_ll_591	Καρχηδὼν παλαιά (Karkhēdōn palaia)	ιϛʹγ"	μαʹγ"	16.333	16	0.333	41.333	41	0.333	-1.5600000000000005	39.84
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.63/	Europe	tarraconensis	interior-poleis	pt_ll_592	Βισκαργίς (Biskargis)	ιδʹβ  γ ιβ"	μαʹϛ"	14.917	14	0.917	41.167	41	0.167	-2.58	39.72
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.63/	Europe	tarraconensis	interior-poleis	pt_ll_593	Θεαύα (Theaua)	ιεʹδ"	μʹβ ϛ"	15.25	15	0.25	40.667	40	0.667	-2.34	39.36
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.63/	Europe	tarraconensis	interior-poleis	pt_ll_594	Ἄδεβα (Adeba)	ιεʹβ ϛ"	μʹβ"	15.667	15	0.667	40.5	40	0.5	-2.040000000000001	39.24
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.63/	Europe	tarraconensis	interior-poleis	pt_ll_595	Τιαριουλία (Tiarioulia)	ιεʹβ"	μʹγ ιβ"	15.5	15	0.5	40.417	40	0.417	-2.16	39.18
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.63/	Europe	tarraconensis	interior-poleis	pt_ll_596	Σίγαρρα (Sigarra)	ιεʹιβ"	μʹδ"	15.083	15	0.083	40.25	40	0.25	-2.460000000000001	39.06
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.63/	Europe	tarraconensis	interior-poleis	pt_ll_597	Δέρτωσα (Dertōsa)	ιεʹδ"	μʹ	15.25	15	0.25	40.0	40	0.0	-2.34	38.88
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.64/	Europe	tarraconensis	interior-poleis	pt_ll_598	Σουεστάσιον (Souestasion)	ιγʹβ ϛ"	μδʹ	13.667	13	0.667	44.0	44	0.0	-3.4800000000000004	41.76
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.64/	Europe	tarraconensis	interior-poleis	pt_ll_599	Τουλλίκα (Toullika)	ιγʹβ ϛ"	μγʹβ  δ"	13.667	13	0.667	43.75	43	0.75	-3.4800000000000004	41.58
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.64/	Europe	tarraconensis	interior-poleis	pt_ll_600	Οὐέλεια (Oueleia)	ιγʹβ  γ ιβ"	μγʹγ"	13.917	13	0.917	43.333	43	0.333	-3.3000000000000007	41.28
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.65/	Europe	tarraconensis	interior-poleis	pt_ll_601	Γέβαλα (Gebala)	ιδʹ	μγʹβ  γ"	14.0	14	0.0	43.833	43	0.833	-3.24	41.64
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.65/	Europe	tarraconensis	interior-poleis	pt_ll_602	Γαβάλαικα (Gabalaika)	ιδʹβ"	μγʹβ  δ"	14.5	14	0.5	43.75	43	0.75	-2.880000000000001	41.58
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.65/	Europe	tarraconensis	interior-poleis	pt_ll_603	Τουλλόνιον (Toullonion)	ιγʹβ  γ"	μγʹβ"	13.833	13	0.833	43.5	43	0.5	-3.3599999999999994	41.4
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.65/	Europe	tarraconensis	interior-poleis	pt_ll_604	Ἄλβα (Alba)	ιδʹβ  ιβ"	μγʹβ"	14.583	14	0.583	43.5	43	0.5	-2.8200000000000003	41.4
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.65/	Europe	tarraconensis	interior-poleis	pt_ll_605	Σεγοντία Παράμικα (Segontia Paramika)	ιδʹβ"	μγʹδ"	14.5	14	0.5	43.25	43	0.25	-2.880000000000001	41.22
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.65/	Europe	tarraconensis	interior-poleis	pt_ll_606	Τρίτιον Τουβόρικον (Trition Touborikon)	ιγʹβ ϛ"	μγʹϛ"	13.667	13	0.667	43.167	43	0.167	-3.4800000000000004	41.16
